title,uri,year,note,director_name,director_id,title_ids
Buckshot LeFonque: Breakfast @ Denny's,https://www.imdb.com/title/tt15184984/?ref_=nm_flmg_dr_88,1994,(Music Video),Spike Lee,nm0000490,tt15184984
Marc Dorsey: People Make the World Go Around,https://www.imdb.com/title/tt15186702/?ref_=nm_flmg_dr_89,1994,(Music Video),Spike Lee,nm0000490,tt15186702
Crooklyn,https://www.imdb.com/title/tt0109504/?ref_=nm_flmg_dr_90,1994,,Spike Lee,nm0000490,tt0109504
Crooklyn Dodgers: Crooklyn,https://www.imdb.com/title/tt10098918/?ref_=nm_flmg_dr_91,1994,(Music Video),Spike Lee,nm0000490,tt10098918
Bruce Hornsby: Talk of the Town,https://www.imdb.com/title/tt15185912/?ref_=nm_flmg_dr_92,1993,(Music Video),Spike Lee,nm0000490,tt15185912
Eros Ramazzotti: Cose della vita,https://www.imdb.com/title/tt15185776/?ref_=nm_flmg_dr_93,1993,(Music Video),Spike Lee,nm0000490,tt15185776
Guru Feat. Donald Byrd: Loungin',https://www.imdb.com/title/tt15186414/?ref_=nm_flmg_dr_94,1993,(Music Video short),Spike Lee,nm0000490,tt15186414
Arrested Development: Revolution,https://www.imdb.com/title/tt7061000/?ref_=nm_flmg_dr_95,1993,(Music Video),Spike Lee,nm0000490,tt7061000
Naughty by Nature: Hip Hop Hooray,https://www.imdb.com/title/tt7100410/?ref_=nm_flmg_dr_96,1993,(Music Video),Spike Lee,nm0000490,tt7100410
Lonette McKee: Watch the Birds,https://www.imdb.com/title/tt15186636/?ref_=nm_flmg_dr_97,1992,(Music Video),Spike Lee,nm0000490,tt15186636
Stevie Wonder: Make Sure You're Sure,https://www.imdb.com/title/tt15186432/?ref_=nm_flmg_dr_98,1992,(Music Video),Spike Lee,nm0000490,tt15186432
Malcolm X,https://www.imdb.com/title/tt0104797/?ref_=nm_flmg_dr_99,1992,,Spike Lee,nm0000490,tt0104797
Prince and the New Power Generation: Money Don't Matter 2 Night,https://www.imdb.com/title/tt15185830/?ref_=nm_flmg_dr_100,1992,(Music Video),Spike Lee,nm0000490,tt15185830
Prince and the New Power Generation: Money Don't Matter 2 Night (MTV Version),https://www.imdb.com/title/tt15185846/?ref_=nm_flmg_dr_101,1992,(Music Video) (segment director),Spike Lee,nm0000490,tt15185846
Beating Heart by State of Art,https://www.imdb.com/title/tt17519920/?ref_=nm_flmg_dr_102,1991,(Music Video),Spike Lee,nm0000490,tt17519920
Fishbone: Sunless Saturday,https://www.imdb.com/title/tt8718072/?ref_=nm_flmg_dr_103,1991,(Music Video),Spike Lee,nm0000490,tt8718072
State of Art: Laughing at the Years,https://www.imdb.com/title/tt15185888/?ref_=nm_flmg_dr_104,1991,(Music Video),Spike Lee,nm0000490,tt15185888
State of Art: Understanding,https://www.imdb.com/title/tt15185882/?ref_=nm_flmg_dr_105,1991,(Music Video short),Spike Lee,nm0000490,tt15185882
Stevie Wonder: Gotta Have You,https://www.imdb.com/title/tt15186196/?ref_=nm_flmg_dr_106,1991,(Music Video short),Spike Lee,nm0000490,tt15186196
Stevie Wonder: Jungle Fever,https://www.imdb.com/title/tt15186408/?ref_=nm_flmg_dr_107,1991,(Music Video short),Spike Lee,nm0000490,tt15186408
The Homeboy Project: Do Your Dance,https://www.imdb.com/title/tt15186168/?ref_=nm_flmg_dr_108,1991,(Music Video),Spike Lee,nm0000490,tt15186168
Jungle Fever,https://www.imdb.com/title/tt0102175/?ref_=nm_flmg_dr_109,1991,,Spike Lee,nm0000490,tt0102175
Cynda Williams: Harlem Blues,https://www.imdb.com/title/tt15186210/?ref_=nm_flmg_dr_110,1990,(Music Video short),Spike Lee,nm0000490,tt15186210
Gang Starr: Jazz Thing,https://www.imdb.com/title/tt15186404/?ref_=nm_flmg_dr_111,1990,(Music Video),Spike Lee,nm0000490,tt15186404
Mo' Better Blues,https://www.imdb.com/title/tt0100168/?ref_=nm_flmg_dr_112,1990,,Spike Lee,nm0000490,tt0100168
Tracy Chapman: Born to Fight,https://www.imdb.com/title/tt8731146/?ref_=nm_flmg_dr_113,1990,(Music Video),Spike Lee,nm0000490,tt8731146
Perri: Feel So Good,https://www.imdb.com/title/tt15186186/?ref_=nm_flmg_dr_114,1989,(Music Video),Spike Lee,nm0000490,tt15186186
Public Enemy: Fight the Power,https://www.imdb.com/title/tt4118430/?ref_=nm_flmg_dr_115,1989,(Music Video),Spike Lee,nm0000490,tt4118430
Do the Right Thing,https://www.imdb.com/title/tt0097216/?ref_=nm_flmg_dr_116,1989,,Spike Lee,nm0000490,tt0097216
