Title,Title_URI,Role,Name,Link,Credit,title_id
The Thin Red Line (1998),https://www.imdb.com/title/tt0120863/fullcredits/,Writing Credits,James Jones,https://www.imdb.com/name/nm0428296/?ref_=ttfc_fc_wr1,(novel),tt0120863
The Thin Red Line (1998),https://www.imdb.com/title/tt0120863/fullcredits/,Directed by,Terrence Malick,https://www.imdb.com/name/nm0000517/?ref_=ttfc_fc_dr1,,tt0120863
The Thin Red Line (1998),https://www.imdb.com/title/tt0120863/fullcredits/,Cinematography by,John Toll,https://www.imdb.com/name/nm0001799/?ref_=ttfc_fc_cr,director of photography,tt0120863
The Thin Red Line (1998),https://www.imdb.com/title/tt0120863/fullcredits/,Visual Effects by,Chris Godfrey,https://www.imdb.com/name/nm0323967/?ref_=ttfc_fc_cr,visual effects supervisor,tt0120863
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Production Design by,Brian Sykes,https://www.imdb.com/name/nm0843045/?ref_=ttfc_fc_cr,,tt0127933
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Costume Design by,Pam Downe,https://www.imdb.com/name/nm0235908/?ref_=ttfc_fc_cr,,tt0127933
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Directed by,David Yates,https://www.imdb.com/name/nm0946734/?ref_=ttfc_fc_dr1,,tt0127933
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Cinematography by,Peter Thwaites,https://www.imdb.com/name/nm0862301/?ref_=ttfc_fc_cr,director of photography,tt0127933
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Casting By,Philip Keenan,https://www.imdb.com/name/nm0444673/?ref_=ttfc_fc_cr,(as Phil Keenan),tt0127933
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Writing Credits,Sukey Fisher,https://www.imdb.com/name/nm0279580/?ref_=ttfc_fc_wr1,(screenplay by) (as Joe Fisher),tt0127933
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Produced by,Tom McCabe,https://www.imdb.com/name/nm0564512/?ref_=ttfc_fc_cr,producer,tt0127933
The Tichborne Claimant (1998),https://www.imdb.com/title/tt0127933/fullcredits/,Music by,Nicholas Hooper,https://www.imdb.com/name/nm0393781/?ref_=ttfc_fc_cr,,tt0127933
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Costume Design by,Mary Zophres,https://www.imdb.com/name/nm0957861/?ref_=ttfc_fc_cr,,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Cinematography by,Bruno Delbonnel,https://www.imdb.com/name/nm0216632/?ref_=ttfc_fc_cr,director of photography,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Visual Effects by,Michael Huber,https://www.imdb.com/name/nm4897754/?ref_=ttfc_fc_cr,visual effects supervisor,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Music by,Carter Burwell,https://www.imdb.com/name/nm0001980/?ref_=ttfc_fc_cr,,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Produced by,Joel Coen,https://www.imdb.com/name/nm0001054/?ref_=ttfc_fc_cr,producer,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Writing Credits,William Shakespeare,https://www.imdb.com/name/nm0000636/?ref_=ttfc_fc_wr2,(based on the play by),tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Casting By,Ellen Chenoweth,https://www.imdb.com/name/nm0155692/?ref_=ttfc_fc_cr,,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Writing Credits,Joel Coen,https://www.imdb.com/name/nm0001054/?ref_=ttfc_fc_wr1,(written for the screen by),tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Visual Effects by,Alex Lemke,https://www.imdb.com/name/nm0501353/?ref_=ttfc_fc_cr,visual effects supervisor,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Sound Department,Craig Berkey,https://www.imdb.com/name/nm0075389/?ref_=ttfc_fc_cr,sound designer,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Sound Department,Paul Urmson,https://www.imdb.com/name/nm0882012/?ref_=ttfc_fc_cr,re-recording mixer,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Makeup Department,Jean Ann Black,https://www.imdb.com/name/nm0085328/?ref_=ttfc_fc_cr,makeup department head,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Produced by,Frances McDormand,https://www.imdb.com/name/nm0000531/?ref_=ttfc_fc_cr,producer,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Production Design by,Stefan Dechant,https://www.imdb.com/name/nm0213754/?ref_=ttfc_fc_cr,,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Produced by,Robert Graf,https://www.imdb.com/name/nm0333747/?ref_=ttfc_fc_cr,producer,tt10095582
The Tragedy of Macbeth (2021),https://www.imdb.com/title/tt10095582/fullcredits/,Directed by,Joel Coen,https://www.imdb.com/name/nm0001054/?ref_=ttfc_fc_dr1,(directed by),tt10095582
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Produced by,Dede Gardner,https://www.imdb.com/name/nm0306890/?ref_=ttfc_fc_cr,producer,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Makeup Department,Kelly Nelson,https://www.imdb.com/name/nm0625517/?ref_=ttfc_fc_cr,hair department head,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Produced by,Sarah Green,https://www.imdb.com/name/nm0338320/?ref_=ttfc_fc_cr,producer,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Produced by,Grant Hill,https://www.imdb.com/name/nm0384294/?ref_=ttfc_fc_cr,producer,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Produced by,Bill Pohlad,https://www.imdb.com/name/nm0688361/?ref_=ttfc_fc_cr,producer,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Produced by,Brad Pitt,https://www.imdb.com/name/nm0000093/?ref_=ttfc_fc_cr,producer,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Production Design by,Jack Fisk,https://www.imdb.com/name/nm0279926/?ref_=ttfc_fc_cr,,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Directed by,Terrence Malick,https://www.imdb.com/name/nm0000517/?ref_=ttfc_fc_dr1,,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Writing Credits,Terrence Malick,https://www.imdb.com/name/nm0000517/?ref_=ttfc_fc_wr1,(written by),tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Music by,Alexandre Desplat,https://www.imdb.com/name/nm0006035/?ref_=ttfc_fc_cr,,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Cinematography by,Emmanuel Lubezki,https://www.imdb.com/name/nm0523881/?ref_=ttfc_fc_cr,director of photography,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Casting By,Vicky Boone,https://www.imdb.com/name/nm1884175/?ref_=ttfc_fc_cr,,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Casting By,Francine Maisler,https://www.imdb.com/name/nm0537892/?ref_=ttfc_fc_cr,,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Costume Design by,Jacqueline West,https://www.imdb.com/name/nm0922113/?ref_=ttfc_fc_cr,,tt0478304
The Tree of Life (2011),https://www.imdb.com/title/tt0478304/fullcredits/,Makeup Department,Darylin Nagy,https://www.imdb.com/name/nm0619444/?ref_=ttfc_fc_cr,makeup department head,tt0478304
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Produced by,John Hardy,https://www.imdb.com/name/nm0362675/?ref_=ttfc_fc_cr,producer,tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Casting By,Ronnie Yeskel,https://www.imdb.com/name/nm0947733/?ref_=ttfc_fc_cr,,tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Writing Credits,Don Tracy,https://www.imdb.com/name/nm0870511/?ref_=ttfc_fc_wr1,(novel),tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Directed by,Steven Soderbergh,https://www.imdb.com/name/nm0001752/?ref_=ttfc_fc_dr1,,tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Music by,Cliff Martinez,https://www.imdb.com/name/nm0553498/?ref_=ttfc_fc_cr,,tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Production Design by,Howard Cummings,https://www.imdb.com/name/nm0191896/?ref_=ttfc_fc_cr,,tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Writing Credits,Daniel Fuchs,https://www.imdb.com/name/nm0297190/?ref_=ttfc_fc_wr3,(screenplay),tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Writing Credits,Steven Soderbergh,https://www.imdb.com/name/nm0001752/?ref_=ttfc_fc_wr2,(screenplay) (as Sam Lowry) and,tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Costume Design by,Karyn Wagner,https://www.imdb.com/name/nm0905969/?ref_=ttfc_fc_cr,,tt0114788
The Underneath (1995),https://www.imdb.com/title/tt0114788/fullcredits/,Cinematography by,Elliot Davis,https://www.imdb.com/name/nm0204567/?ref_=ttfc_fc_cr,director of photography,tt0114788
The Union (2011),https://www.imdb.com/title/tt1854364/fullcredits/,Cinematography by,Nicola Marsh,https://www.imdb.com/name/nm1958109/?ref_=ttfc_fc_cr,,tt1854364
The Union (2011),https://www.imdb.com/title/tt1854364/fullcredits/,Directed by,Cameron Crowe,https://www.imdb.com/name/nm0001081/?ref_=ttfc_fc_dr1,,tt1854364
The Union (2011),https://www.imdb.com/title/tt1854364/fullcredits/,Produced by,Cameron Crowe,https://www.imdb.com/name/nm0001081/?ref_=ttfc_fc_cr,producer,tt1854364
The Union (2011),https://www.imdb.com/title/tt1854364/fullcredits/,Produced by,Michelle Panek,https://www.imdb.com/name/nm3141358/?ref_=ttfc_fc_cr,producer,tt1854364
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Special Effects by,Guillaume Murray,https://www.imdb.com/name/nm0614970/?ref_=ttfc_fc_cr,special effects supervisor,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Sound Department,Robert Hein,https://www.imdb.com/name/nm0374293/?ref_=ttfc_fc_cr,re-recording mixer,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Writing Credits,Suzan-Lori Parks,https://www.imdb.com/name/nm0663016/?ref_=ttfc_fc_wr1,(screenplay by),tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Writing Credits,Johann Hari,https://www.imdb.com/name/nm2228635/?ref_=ttfc_fc_wr2,"(based on the book ""Chasing the Scream"" by)",tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Costume Design by,Paolo Nieddu,https://www.imdb.com/name/nm2860403/?ref_=ttfc_fc_cr,,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Casting By,Kevin Scott,https://www.imdb.com/name/nm0779445/?ref_=ttfc_fc_cr,,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Casting By,Ashley Ingram,https://www.imdb.com/name/nm5077826/?ref_=ttfc_fc_cr,,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Casting By,Billy Hopkins,https://www.imdb.com/name/nm0394119/?ref_=ttfc_fc_cr,,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Casting By,Leah Daniels Butler,https://www.imdb.com/name/nm0200004/?ref_=ttfc_fc_cr,,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Cinematography by,Andrew Dunn,https://www.imdb.com/name/nm0242491/?ref_=ttfc_fc_cr,director of photography,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Music by,Kris Bowers,https://www.imdb.com/name/nm3929283/?ref_=ttfc_fc_cr,(music by),tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Produced by,Joe Roth,https://www.imdb.com/name/nm0005387/?ref_=ttfc_fc_cr,producer,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Produced by,Jeff Kirschenbaum,https://www.imdb.com/name/nm0456929/?ref_=ttfc_fc_cr,producer,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Produced by,Jordan Fudge,https://www.imdb.com/name/nm10588162/?ref_=ttfc_fc_cr,producer,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Production Design by,Daniel T. Dorrance,https://www.imdb.com/name/nm0234044/?ref_=ttfc_fc_cr,,tt8521718
The United States vs. Billie Holiday (2021),https://www.imdb.com/title/tt8521718/fullcredits/,Directed by,Lee Daniels,https://www.imdb.com/name/nm0200005/?ref_=ttfc_fc_dr1,(directed by),tt8521718
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Casting By,Lynn Stalmaster,https://www.imdb.com/name/nm0002679/?ref_=ttfc_fc_cr,,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Music by,Ennio Morricone,https://www.imdb.com/name/nm0001553/?ref_=ttfc_fc_cr,,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Costume Design by,Marilyn Vance,https://www.imdb.com/name/nm0006465/?ref_=ttfc_fc_cr,(as Marilyn Vance-Straker),tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Directed by,Brian De Palma,https://www.imdb.com/name/nm0000361/?ref_=ttfc_fc_dr1,,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Sound Department,Ken S. Polk,https://www.imdb.com/name/nm0689310/?ref_=ttfc_fc_cr,re-recording mixer,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Writing Credits,Oscar Fraley,https://www.imdb.com/name/nm0289708/?ref_=ttfc_fc_wr2,(suggested by book) and,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Writing Credits,David Mamet,https://www.imdb.com/name/nm0000519/?ref_=ttfc_fc_wr1,(written by) &,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Cinematography by,Stephen H. Burum,https://www.imdb.com/name/nm0005664/?ref_=ttfc_fc_cr,director of photography,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Produced by,Art Linson,https://www.imdb.com/name/nm0513165/?ref_=ttfc_fc_cr,producer,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Casting By,Mali Finn,https://www.imdb.com/name/nm0278139/?ref_=ttfc_fc_cr,,tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Writing Credits,Chip Miller,https://www.imdb.com/name/nm0588079/?ref_=ttfc_fc_wr4,(additional material) (uncredited),tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Writing Credits,Eliot Ness,https://www.imdb.com/name/nm0626479/?ref_=ttfc_fc_wr3,(suggested by book),tt0094226
The Untouchables (1987),https://www.imdb.com/title/tt0094226/fullcredits/,Sound Department,Dan Sable,https://www.imdb.com/name/nm0754797/?ref_=ttfc_fc_cr,supervising sound editor,tt0094226
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Music by,John Ottman,https://www.imdb.com/name/nm0653211/?ref_=ttfc_fc_cr,,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Writing Credits,Christopher McQuarrie,https://www.imdb.com/name/nm0003160/?ref_=ttfc_fc_wr1,(written by),tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Costume Design by,Louise Mingenbach,https://www.imdb.com/name/nm0591281/?ref_=ttfc_fc_cr,,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Sound Department,Greg P. Russell,https://www.imdb.com/name/nm0751169/?ref_=ttfc_fc_cr,re-recording mixer,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Sound Department,Chuck Michael,https://www.imdb.com/name/nm0584093/?ref_=ttfc_fc_cr,supervising sound editor,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Sound Department,Elliot Tyson,https://www.imdb.com/name/nm0006525/?ref_=ttfc_fc_cr,re-recording mixer,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Produced by,Michael McDonnell,https://www.imdb.com/name/nm0568120/?ref_=ttfc_fc_cr,producer,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Directed by,Bryan Singer,https://www.imdb.com/name/nm0001741/?ref_=ttfc_fc_dr1,,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Production Design by,Howard Cummings,https://www.imdb.com/name/nm0191896/?ref_=ttfc_fc_cr,,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Casting By,Francine Maisler,https://www.imdb.com/name/nm0537892/?ref_=ttfc_fc_cr,,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Produced by,Bryan Singer,https://www.imdb.com/name/nm0001741/?ref_=ttfc_fc_cr,producer,tt0114814
The Usual Suspects (1995),https://www.imdb.com/title/tt0114814/fullcredits/,Cinematography by,Newton Thomas Sigel,https://www.imdb.com/name/nm0005875/?ref_=ttfc_fc_cr,director of photography,tt0114814
The Velvet Underground (2021),https://www.imdb.com/title/tt7230750/fullcredits/,Produced by,Christine Vachon,https://www.imdb.com/name/nm0882927/?ref_=ttfc_fc_cr,producer,tt7230750
The Velvet Underground (2021),https://www.imdb.com/title/tt7230750/fullcredits/,Produced by,Todd Haynes,https://www.imdb.com/name/nm0001331/?ref_=ttfc_fc_cr,producer,tt7230750
The Velvet Underground (2021),https://www.imdb.com/title/tt7230750/fullcredits/,Produced by,David Blackman,https://www.imdb.com/name/nm1844320/?ref_=ttfc_fc_cr,producer,tt7230750
The Velvet Underground (2021),https://www.imdb.com/title/tt7230750/fullcredits/,Sound Department,Leslie Shatz,https://www.imdb.com/name/nm0789458/?ref_=ttfc_fc_cr,sound designer,tt7230750
The Velvet Underground (2021),https://www.imdb.com/title/tt7230750/fullcredits/,Cinematography by,Edward Lachman,https://www.imdb.com/name/nm0005767/?ref_=ttfc_fc_cr,,tt7230750
